run,seq,teamA,teamB,map,winner,rounds,reason,seed
20260926-194153-scrim-cand81s8,7,us:cand81s8,IvanGeffner.finalbota,ChristmasInJuly,B,1570,The winning team won by enemy HQ being d,1048641993
20260926-194153-scrim-cand81s8,8,us:cand81s8,IvanGeffner.finalbota,DidAMonkeyMakeThis,B,1575,The winning team won by enemy HQ being d,367654144
20260926-194153-scrim-cand81s8,9,us:cand81s8,IvanGeffner.finalbota,Europe,B,932,The winning team won by enemy HQ being d,662305856
20260926-194153-scrim-cand81s8,10,us:cand81s8,IvanGeffner.finalbota,MoreCowbell,B,1574,The winning team won by enemy HQ being d,509828332
20260926-194153-scrim-cand81s8,11,IvanGeffner.finalbota,us:cand81s8,RandomSoup1,A,1572,The winning team won by enemy HQ being d,299151508
20260926-194153-scrim-cand81s8,12,us:cand81s8,IvanGeffner.finalbota,Volcano,B,1636,The winning team won by enemy HQ being d,307975158
20260926-194153-scrim-cand81s8,13,StoneT2000.FinalChowBotStable,us:cand81s8,CentralSoup,A,2026,The winning team won by enemy HQ being d,999372965
20260926-194153-scrim-cand81s8,14,StoneT2000.FinalChowBotStable,us:cand81s8,InADitch,A,2034,The winning team won by enemy HQ being d,444093115
20260926-194153-scrim-cand81s8,15,StoneT2000.FinalChowBotStable,us:cand81s8,Islands,A,2523,The winning team won by enemy HQ being d,543338994
20260926-194153-scrim-cand81s8,16,StoneT2000.FinalChowBotStable,us:cand81s8,OmgThisIsProcedural,A,2523,The winning team won by enemy HQ being d,751231556
20260926-194153-scrim-cand81s8,17,us:cand81s8,StoneT2000.FinalChowBotStable,ProceduralConfirmed,B,2514,The winning team won by enemy HQ being d,820537016
20260926-194153-scrim-cand81s8,18,StoneT2000.FinalChowBotStable,us:cand81s8,TheHighGround,A,2035,The winning team won by enemy HQ being d,913678315
20260926-194153-scrim-cand81s8,19,us:cand81s8,battlecode20-team4.finalbota,CentralSoup,B,1569,The winning team won by enemy HQ being d,960496071
20260926-194153-scrim-cand81s8,20,battlecode20-team4.finalbota,us:cand81s8,Hourglass,A,1564,The winning team won by enemy HQ being d,406803232
20260926-194153-scrim-cand81s8,21,battlecode20-team4.finalbota,us:cand81s8,Showerhead,A,1574,The winning team won by enemy HQ being d,782401483
20260926-194153-scrim-cand81s8,22,us:cand81s8,battlecode20-team4.finalbota,Toothpaste,B,1562,The winning team won by enemy HQ being d,48743261
20260926-194153-scrim-cand81s8,23,battlecode20-team4.finalbota,us:cand81s8,TwoForOneAndTwoForAll,A,1568,The winning team won by enemy HQ being d,787835019
20260926-194153-scrim-cand81s8,24,battlecode20-team4.finalbota,us:cand81s8,WateredDown,A,466,The winning team won by enemy HQ being d,867841693
20260926-194153-scrim-cand81s8,25,mvpatel2000.qual,us:cand81s8,Climb,A,1901,The winning team won by enemy HQ being d,945692749
20260926-194153-scrim-cand81s8,26,mvpatel2000.qual,us:cand81s8,IceCream,A,2951,The winning team won by enemy HQ being d,120691715
20260926-194153-scrim-cand81s8,27,us:cand81s8,mvpatel2000.qual,MoreCowbell,B,2994,The winning team won by enemy HQ being d,317665747
20260926-194153-scrim-cand81s8,28,mvpatel2000.qual,us:cand81s8,MoreCowbell,A,3018,The winning team won by enemy HQ being d,739893211
20260926-194153-scrim-cand81s8,29,mvpatel2000.qual,us:cand81s8,ProceduralConfirmed,A,1893,The winning team won by enemy HQ being d,24220561
20260926-194153-scrim-cand81s8,30,mvpatel2000.qual,us:cand81s8,Showerhead,A,1897,The winning team won by enemy HQ being d,350508032
20260926-194153-scrim-cand81s8,31,us:cand81s8,poortho.stable_seeding_bot,CentralSoup,B,686,The winning team won by enemy HQ being d,314629370
20260926-194153-scrim-cand81s8,32,us:cand81s8,poortho.stable_seeding_bot,ChristmasInJuly,A,320,The winning team won by enemy HQ being d,493667873
20260926-194153-scrim-cand81s8,33,us:cand81s8,poortho.stable_seeding_bot,DisproportionatelySmallGap,B,3193,The winning team won by enemy HQ being d,957394959
20260926-194153-scrim-cand81s8,34,poortho.stable_seeding_bot,us:cand81s8,RandomSoup1,A,289,The winning team won by enemy HQ being d,782249064
20260926-194153-scrim-cand81s8,35,poortho.stable_seeding_bot,us:cand81s8,Sheet4,B,2989,The winning team won by enemy HQ being d,300691626
20260926-194153-scrim-cand81s8,36,poortho.stable_seeding_bot,us:cand81s8,Squares,A,305,The winning team won by enemy HQ being d,879816993
20260926-194153-scrim-cand81s8,37,rzhan11.quals_bot,us:cand81s8,IceCream,B,325,The winning team won by enemy HQ being d,1025262236
20260926-194153-scrim-cand81s8,38,rzhan11.quals_bot,us:cand81s8,InADitch,A,127,The winning team won by enemy HQ being d,38266619
20260926-194153-scrim-cand81s8,39,rzhan11.quals_bot,us:cand81s8,IsThisProcedural,A,145,The winning team won by enemy HQ being d,552148022
20260926-194153-scrim-cand81s8,40,us:cand81s8,rzhan11.quals_bot,MoreCowbell,A,3170,The winning team won by enemy HQ being d,28929146
20260926-194153-scrim-cand81s8,41,rzhan11.quals_bot,us:cand81s8,Soup,B,138,The winning team won by enemy HQ being d,525555062
20260926-194153-scrim-cand81s8,42,rzhan11.quals_bot,us:cand81s8,Swirl,A,306,The winning team won by enemy HQ being d,234067893
20260926-194153-scrim-cand81s8,43,winkelmantanner.tannerplayer,us:cand81s8,CentralLake,A,3023,The winning team won by enemy HQ being d,415905362
20260926-194153-scrim-cand81s8,44,winkelmantanner.tannerplayer,us:cand81s8,ClearlyTwelveHorsesInASalad,A,3169,The winning team won by enemy HQ being d,680687748
20260926-194153-scrim-cand81s8,45,winkelmantanner.tannerplayer,us:cand81s8,MoreCowbell,A,2972,The winning team won by enemy HQ being d,925300160
20260926-194153-scrim-cand81s8,46,us:cand81s8,winkelmantanner.tannerplayer,OmgThisIsProcedural,B,3019,The winning team won by enemy HQ being d,577355769
20260926-194153-scrim-cand81s8,47,winkelmantanner.tannerplayer,us:cand81s8,Showerhead,A,2981,The winning team won by enemy HQ being d,1070847241
20260926-194153-scrim-cand81s8,48,winkelmantanner.tannerplayer,us:cand81s8,TwoForOneAndTwoForAll,B,3104,The winning team won by enemy HQ being d,593883271
20260926-195558-scrim-cand81s8,1,EmaPajic.Qualifications,us:cand81s8,AMaze,A,1683,The winning team won by enemy HQ being d,614361910
20260926-195558-scrim-cand81s8,2,EmaPajic.Qualifications,us:cand81s8,DoesNotExist,A,1613,The winning team won by enemy HQ being d,500715060
20260926-195558-scrim-cand81s8,3,us:cand81s8,EmaPajic.Qualifications,Islands,A,2757,The winning team won by enemy HQ being d,284420387
20260926-195558-scrim-cand81s8,4,us:cand81s8,EmaPajic.Qualifications,RandomSoup1,A,150,The winning team won by enemy HQ being d,237034576
20260926-195558-scrim-cand81s8,5,us:cand81s8,EmaPajic.Qualifications,RealArt,B,1566,The winning team won by enemy HQ being d,465367774
20260926-195558-scrim-cand81s8,6,EmaPajic.Qualifications,us:cand81s8,WaterBot,A,1548,The winning team won by enemy HQ being d,699048138
20260926-195558-scrim-cand81s8,7,us:cand81s8,IvanGeffner.finalbota,Climb,B,1579,The winning team won by enemy HQ being d,446110192
20260926-195558-scrim-cand81s8,8,IvanGeffner.finalbota,us:cand81s8,DidAMonkeyMakeThis,A,1580,The winning team won by enemy HQ being d,680854879
20260926-195558-scrim-cand81s8,9,us:cand81s8,IvanGeffner.finalbota,DoesNotExist,B,1567,The winning team won by enemy HQ being d,523203355
20260926-195558-scrim-cand81s8,10,us:cand81s8,IvanGeffner.finalbota,Prison,A,1651,The winning team won by enemy HQ being d,801135277
20260926-195558-scrim-cand81s8,11,IvanGeffner.finalbota,us:cand81s8,Squares,A,1569,The winning team won by enemy HQ being d,908111056
20260926-195558-scrim-cand81s8,12,us:cand81s8,IvanGeffner.finalbota,WhyDidntTheyUseEagles,A,271,The winning team won by enemy HQ being d,1040788809
20260926-195558-scrim-cand81s8,13,StoneT2000.FinalChowBotStable,us:cand81s8,CentralSoup,A,3082,The winning team won by enemy HQ being d,562438936
20260926-195558-scrim-cand81s8,14,us:cand81s8,StoneT2000.FinalChowBotStable,DidAMonkeyMakeThis,B,2536,The winning team won by enemy HQ being d,69250785
20260926-195558-scrim-cand81s8,15,StoneT2000.FinalChowBotStable,us:cand81s8,IceCream,A,2038,The winning team won by enemy HQ being d,554321050
20260926-195558-scrim-cand81s8,16,StoneT2000.FinalChowBotStable,us:cand81s8,NoU,A,2521,The winning team won by enemy HQ being d,306397981
20260926-195558-scrim-cand81s8,17,us:cand81s8,StoneT2000.FinalChowBotStable,OmgThisIsProcedural,B,2535,The winning team won by enemy HQ being d,725732462
20260926-195558-scrim-cand81s8,18,us:cand81s8,StoneT2000.FinalChowBotStable,Showerhead,B,2006,The winning team won by enemy HQ being d,726848417
20260926-195558-scrim-cand81s8,19,us:cand81s8,battlecode20-team4.finalbota,ChristmasInJuly,B,1567,The winning team won by enemy HQ being d,782702053
20260926-195558-scrim-cand81s8,20,battlecode20-team4.finalbota,us:cand81s8,ChristmasInJuly,A,1571,The winning team won by enemy HQ being d,848055388
20260926-195558-scrim-cand81s8,21,battlecode20-team4.finalbota,us:cand81s8,DoesNotExist,A,1568,The winning team won by enemy HQ being d,71234014
20260926-195558-scrim-cand81s8,22,us:cand81s8,battlecode20-team4.finalbota,MoreCowbell,B,1580,The winning team won by enemy HQ being d,588126350
20260926-195558-scrim-cand81s8,23,battlecode20-team4.finalbota,us:cand81s8,RandomSoup1,A,1568,The winning team won by enemy HQ being d,895617048
20260926-195558-scrim-cand81s8,24,battlecode20-team4.finalbota,us:cand81s8,Squares,A,1568,The winning team won by enemy HQ being d,335738333
20260926-195558-scrim-cand81s8,25,mvpatel2000.qual,us:cand81s8,Constriction,B,3046,The winning team won by enemy HQ being d,474965537
20260926-195558-scrim-cand81s8,26,mvpatel2000.qual,us:cand81s8,Prison,A,2887,The winning team won by enemy HQ being d,808317762
20260926-195558-scrim-cand81s8,27,mvpatel2000.qual,us:cand81s8,ProceduralConfirmed,A,1893,The winning team won by enemy HQ being d,714513081
20260926-195558-scrim-cand81s8,28,mvpatel2000.qual,us:cand81s8,RealArt,A,3030,The winning team won by enemy HQ being d,1060809849
20260926-195558-scrim-cand81s8,29,us:cand81s8,mvpatel2000.qual,Soup,B,3140,The winning team won by enemy HQ being d,955076039
20260926-195558-scrim-cand81s8,30,us:cand81s8,mvpatel2000.qual,TwoLakeLand,B,1894,The winning team won by enemy HQ being d,440683333
20260926-195558-scrim-cand81s8,31,us:cand81s8,poortho.stable_seeding_bot,ClearlyTwelveHorsesInASalad,B,3142,The winning team won by enemy HQ being d,395580454
20260926-195558-scrim-cand81s8,32,poortho.stable_seeding_bot,us:cand81s8,Hills,B,931,The winning team won by enemy HQ being d,672512455
20260926-195558-scrim-cand81s8,33,poortho.stable_seeding_bot,us:cand81s8,Infinity,B,115,The winning team won by enemy HQ being d,723632030
20260926-195558-scrim-cand81s8,34,poortho.stable_seeding_bot,us:cand81s8,Prison,B,1241,The winning team won by enemy HQ being d,965122025
20260926-195558-scrim-cand81s8,35,poortho.stable_seeding_bot,us:cand81s8,RandomSoup2,A,2964,The winning team won by enemy HQ being d,249331293
20260926-195558-scrim-cand81s8,36,us:cand81s8,poortho.stable_seeding_bot,TheHighGround,B,3113,The winning team won by enemy HQ being d,547527227
20260926-195558-scrim-cand81s8,37,us:cand81s8,rzhan11.quals_bot,Hills,B,268,The winning team won by enemy HQ being d,588278412
20260926-195558-scrim-cand81s8,38,us:cand81s8,rzhan11.quals_bot,Islands,B,3122,The winning team won by enemy HQ being d,109375766
20260926-195558-scrim-cand81s8,39,us:cand81s8,rzhan11.quals_bot,Maze,A,2908,The winning team won by enemy HQ being d,786379366
20260926-195558-scrim-cand81s8,40,rzhan11.quals_bot,us:cand81s8,RandomSoup1,A,383,The winning team won by enemy HQ being d,231828577
20260926-195558-scrim-cand81s8,41,rzhan11.quals_bot,us:cand81s8,Soup,A,140,The winning team won by enemy HQ being d,718607727
20260926-195558-scrim-cand81s8,42,rzhan11.quals_bot,us:cand81s8,TheHighGround,A,3125,The winning team won by enemy HQ being d,203173339
20260926-195558-scrim-cand81s8,43,winkelmantanner.tannerplayer,us:cand81s8,DisproportionatelySmallGap,A,3082,The winning team won by enemy HQ being d,94501823
20260926-195558-scrim-cand81s8,44,us:cand81s8,winkelmantanner.tannerplayer,Egg,B,2710,The winning team won by enemy HQ being d,816685706
20260926-195558-scrim-cand81s8,45,winkelmantanner.tannerplayer,us:cand81s8,IceCream,A,3077,The winning team won by enemy HQ being d,400898131
20260926-195558-scrim-cand81s8,46,winkelmantanner.tannerplayer,us:cand81s8,Showerhead,A,2959,The winning team won by enemy HQ being d,287020170
20260926-195558-scrim-cand81s8,47,us:cand81s8,winkelmantanner.tannerplayer,SoupOnTheSide,A,189,The winning team won by enemy HQ being d,699403894
20260926-195558-scrim-cand81s8,48,winkelmantanner.tannerplayer,us:cand81s8,Toothpaste,A,3114,The winning team won by enemy HQ being d,77478654
20260926-200950-scrim-cand81s8,1,EmaPajic.Qualifications,us:cand81s8,ALandDivided,A,1671,The winning team won by enemy HQ being d,1019217933
20260926-200950-scrim-cand81s8,2,us:cand81s8,EmaPajic.Qualifications,CosmicBackgroundRadiation,A,329,The winning team won by enemy HQ being d,430530542
20260926-200950-scrim-cand81s8,3,us:cand81s8,EmaPajic.Qualifications,DidAMonkeyMakeThis,A,3084,The winning team won by enemy HQ being d,519876850
20260926-200950-scrim-cand81s8,4,EmaPajic.Qualifications,us:cand81s8,IsThisProcedural,B,2929,The winning team won by enemy HQ being d,291561808
20260926-200950-scrim-cand81s8,5,EmaPajic.Qualifications,us:cand81s8,MoreCowbell,A,1575,The winning team won by enemy HQ being d,614114476
20260926-200950-scrim-cand81s8,6,us:cand81s8,EmaPajic.Qualifications,Showerhead,B,1583,The winning team won by enemy HQ being d,517707309
20260926-200950-scrim-cand81s8,7,IvanGeffner.finalbota,us:cand81s8,ALandDivided,A,1569,The winning team won by enemy HQ being d,369723242
20260926-200950-scrim-cand81s8,8,IvanGeffner.finalbota,us:cand81s8,InADitch,A,1564,The winning team won by enemy HQ being d,886636283
20260926-200950-scrim-cand81s8,9,IvanGeffner.finalbota,us:cand81s8,IsThisProcedural,A,1571,The winning team won by enemy HQ being d,895906847
20260926-200950-scrim-cand81s8,10,us:cand81s8,IvanGeffner.finalbota,Islands2,B,1564,The winning team won by enemy HQ being d,545341478
20260926-200950-scrim-cand81s8,11,us:cand81s8,IvanGeffner.finalbota,Soup,B,1564,The winning team won by enemy HQ being d,61481232
20260926-200950-scrim-cand81s8,12,IvanGeffner.finalbota,us:cand81s8,TwoForOneAndTwoForAll,A,1569,The winning team won by enemy HQ being d,972337056
20260926-200950-scrim-cand81s8,13,StoneT2000.FinalChowBotStable,us:cand81s8,CentralSoup,A,2530,The winning team won by enemy HQ being d,1033062744
20260926-200950-scrim-cand81s8,14,us:cand81s8,StoneT2000.FinalChowBotStable,Hourglass,A,682,The winning team won by enemy HQ being d,569930798
20260926-200950-scrim-cand81s8,15,us:cand81s8,StoneT2000.FinalChowBotStable,Infinity,B,2059,The winning team won by enemy HQ being d,218832944
20260926-200950-scrim-cand81s8,16,StoneT2000.FinalChowBotStable,us:cand81s8,Maze,A,2993,The winning team won by enemy HQ being d,1014514097
20260926-200950-scrim-cand81s8,17,us:cand81s8,StoneT2000.FinalChowBotStable,TheHighGround,B,3034,The winning team won by enemy HQ being d,304507926
20260926-200950-scrim-cand81s8,18,us:cand81s8,StoneT2000.FinalChowBotStable,TwoLakeLand,B,1991,The winning team won by enemy HQ being d,737302725
20260926-200950-scrim-cand81s8,19,battlecode20-team4.finalbota,us:cand81s8,CosmicBackgroundRadiation,A,1563,The winning team won by enemy HQ being d,900973138
20260926-200950-scrim-cand81s8,20,us:cand81s8,battlecode20-team4.finalbota,DidAMonkeyMakeThis,B,1568,The winning team won by enemy HQ being d,732851895
20260926-200950-scrim-cand81s8,21,battlecode20-team4.finalbota,us:cand81s8,Hourglass,A,682,The winning team won on tiebreakers (mor,601190447
20260926-200950-scrim-cand81s8,22,battlecode20-team4.finalbota,us:cand81s8,Squares,A,1574,The winning team won by enemy HQ being d,169131419
20260926-200950-scrim-cand81s8,23,us:cand81s8,battlecode20-team4.finalbota,Toothpaste,B,1568,The winning team won by enemy HQ being d,299173169
20260926-200950-scrim-cand81s8,24,us:cand81s8,battlecode20-team4.finalbota,TwoLakeLand,B,1563,The winning team won by enemy HQ being d,471561430
20260926-200950-scrim-cand81s8,25,us:cand81s8,mvpatel2000.qual,ALandDivided,B,2902,The winning team won by enemy HQ being d,373199192
20260926-200950-scrim-cand81s8,26,us:cand81s8,mvpatel2000.qual,Climb,B,2730,The winning team won by enemy HQ being d,810584529
20260926-200950-scrim-cand81s8,27,us:cand81s8,mvpatel2000.qual,Climb,B,2794,The winning team won by enemy HQ being d,134718071
20260926-200950-scrim-cand81s8,28,mvpatel2000.qual,us:cand81s8,Europe,A,2471,The winning team won by enemy HQ being d,248938698
20260926-200950-scrim-cand81s8,29,mvpatel2000.qual,us:cand81s8,RealArt,A,1894,The winning team won by enemy HQ being d,209140423
20260926-200950-scrim-cand81s8,30,us:cand81s8,mvpatel2000.qual,WaterBot,B,2882,The winning team won by enemy HQ being d,602254258
20260926-200950-scrim-cand81s8,31,us:cand81s8,poortho.stable_seeding_bot,CentralSoup,B,130,The winning team won by enemy HQ being d,843122185
